LONGITUDE,LATITUDE,DATE,SERVICEORDERSTATUS,STREETADDRESS,ZIPCODE,WARD
-76.9869599727459,38.8949673177856,May 2020,Closed,1334 D STREET NE,20002,6
-77.0148694464351,38.9135424137157,May 2020,Closed,223 FLORIDA AVENUE NW,20001,5
-77.023161532141,38.925643212865,May 2020,Closed,2718 GEORGIA AVENUE NW,20001,1
-77.0333968254683,38.9143050162033,May 2020,Closed,1435 S STREET NW,20009,2
-76.9977643284997,38.8922056071844,May 2020,Closed,616 CONSTITUTION AVENUE NE,20002,6
-77.0278329631787,38.9118230550676,May 2020,Closed,1619 12TH STREET NW,20009,2
-77.0039188320047,38.9621828731516,May 2020,Closed,230 ONEIDA STREET NE,20011,4
-76.9347979818453,38.8763066358459,May 2020,Closed,1200 45TH PLACE SE,20019,7
-77.0474077019261,38.9150593040345,May 2020,Closed,2121 BANCROFT PLACE NW,20008,2
-77.0428216775961,38.9176447551807,May 2020,Closed,1836 CALIFORNIA STREET NW,20009,1
-77.074840360859,38.9348536232937,May 2020,Closed,3320 IDAHO AVENUE NW,20016,3
-77.0087271213085,38.9175220155744,May 2020,Closed,2017 NORTH CAPITOL STREET NE,20002,5
-77.0258227444098,38.9275792630317,May 2020,Closed,2917 SHERMAN AVENUE NW,20001,1
-76.9308840895545,38.8910460729715,May 2020,Closed,105 49TH PLACE NE,20019,7
-76.9797916157639,38.9069619186212,May 2020,Closed,1263 16TH STREET NE,20002,5
-76.9828481554291,38.8935293209422,May 2020,Closed,1526 C STREET NE,20002,6
-77.0157913529266,38.9450201270785,May 2020,Closed,4418 3RD STREET NW,20011,4
-77.0203010901705,38.9338841876317,May 2020,Closed,444 NEWTON PLACE NW,20010,1
-76.9923292299715,38.9043092837451,May 2020,Closed,1119 WEST VIRGINIA AVENUE NE,20002,5
-77.0272092759882,38.9549769468706,May 2020,Closed,1108 JEFFERSON STREET NW,20011,4
-77.0194704735523,38.9361370351291,May 2020,Closed,3652 PARK PLACE NW,20010,1
-76.9930529976418,38.9032910246557,May 2020,Closed,914 KENT PLACE NE,20002,6
-77.01128280726,38.914284741844,May 2020,Closed,67 S STREET NW,20001,5
-77.068816231783,38.9073615659463,May 2020,Closed,1321 35TH STREET NW,20007,2
-77.068816231783,38.9073615659463,May 2020,Closed,1321 35TH STREET NW,20007,2
-77.0098423552247,38.92219310522,May 2020,Closed,18 CHANNING STREET NW,20001,5
-77.0240109011037,38.9421171581463,May 2020,Closed,815 UPSHUR STREET NW,20011,4
-76.9811958236871,38.8949556321012,May 2020,Closed,1628 D STREET NE,20002,6
-77.0368596184488,38.9157713430381,May 2020,Closed,1902 16TH STREET NW,20009,2
-77.0180175137254,38.9406333990293,May 2020,Closed,4018 ILLINOIS AVENUE NW,20011,4
-77.0731879820027,38.9184085416176,May 2020,Closed,2110 37TH STREET NW,20007,3
-77.0644643415355,38.9070982117969,May 2020,Closed,3237 N STREET NW,20007,2
-77.0386158006208,38.9492956408494,May 2020,Closed,4814 BLAGDEN AVENUE NW,20011,4
-76.9818646312619,38.9213024508469,May 2020,Closed,1613 MONTANA AVENUE NE,20018,5
-77.0298677363601,38.9108537054017,May 2020,Closed,1510 13TH STREET NW,20005,2
-77.0045691799715,38.8388641076249,May 2020,Closed,3633 HORNER PLACE SE,20032,8
-77.0039861843947,38.9183280687619,May 2020,Closed,155 RHODE ISLAND AVENUE NE,20002,5
-76.9988609562597,38.9022558952113,May 2020,Closed,515 K STREET NE,20002,6
-77.0763976175378,38.9218981160829,May 2020,Closed,3855 BEECHER STREET NW,20007,3
-77.0832405491495,38.9103373663082,May 2020,Closed,4452 Q STREET NW,20007,3
-77.0428216775961,38.9176447551807,May 2020,Closed,1836 CALIFORNIA STREET NW,20009,1
-77.0316794367586,38.9560172667651,May 2020,Closed,1340 KENNEDY STREET NW,20011,4
-77.0243910915549,38.9427816209547,May 2020,Closed,830 VARNUM STREET NW,20011,4
-77.0440586049808,38.9185646765792,May 2020,Closed,1866 WYOMING AVENUE NW,20009,1
-76.9834317397659,38.886731414211,May 2020,Closed,1501 MASSACHUSETTS AVENUE SE,20003,6
-77.0267964832436,38.9289047072982,May 2020,Closed,1011 IRVING STREET NW,20010,1
-76.9748819703297,38.9230042724928,May 2020,Closed,2511 QUEENS CHAPEL ROAD NE,20018,5
-77.0215635489156,38.9555628511904,May 2020,Closed,623 JEFFERSON STREET NW,20011,4
-77.014924350165,38.9092261497935,May 2020,Closed,1425 3RD STREET NW,20001,5
-76.9863751504795,38.9096551963707,May 2020,Closed,1707 WEST VIRGINIA AVENUE NE,20002,5
-77.0376481105029,38.9280401600931,May 2020,Closed,1611 HOBART STREET NW,20009,1
-77.0025478060757,38.912390174779,May 2020,Closed,231 R STREET NE,20002,5
-77.0161706486369,38.9430270818597,May 2020,Closed,312 VARNUM STREET NW,20011,4
-77.034071430682,38.949930605838,May 2020,Closed,1403 EMERSON STREET NW,20011,4
-77.0225399089622,38.9488961850036,May 2020,Closed,4815 ILLINOIS AVENUE NW,20011,4
-77.003725669104,38.9222344482882,May 2020,Closed,2438 2ND STREET NE,20002,5
-77.0037353492589,38.9221095025272,May 2020,Closed,2432 2ND STREET NE,20002,5
-76.9480535687449,38.8659800104639,May 2020,Closed,3923 R STREET SE,20020,7
-76.9964395799028,38.8890500305576,May 2020,Closed,21 7TH STREET SE,20003,6
-77.0528896923073,38.8999540927765,May 2020,Closed,810 NEW HAMPSHIRE AVENUE NW,20037,2
-76.9955131603434,38.9282047750138,May 2020,Closed,713 IRVING STREET NE,20017,5
-77.0392313696132,38.915337810325,May 2020,Closed,1704 T STREET NW,20009,2
-76.999748605857,38.8834355201861,May 2020,Closed,431 5TH STREET SE,20003,6
-76.9809850761337,38.8890016937998,May 2020,Closed,29 17TH STREET SE,20003,6
-77.033554069986,38.906640672207,May 2020,Closed,1475 MASSACHUSETTS AVENUE NW,20005,2
-77.0124341362813,38.9136703464411,May 2020,Closed,1728 1ST STREET NW,20001,5
-77.0283455075205,38.9269863815893,May 2020,Closed,1139 HARVARD STREET NW,20009,1
-77.0215635489156,38.9555628511904,May 2020,Closed,623 JEFFERSON STREET NW,20011,4
-77.0312228906796,38.9356997457566,May 2020,Closed,1342 PERRY PLACE NW,20010,1
-77.0382046959734,38.9166622856807,May 2020,Closed,1935 17TH STREET NW,20009,2
-77.0354604718625,38.9275860145471,May 2020,Closed,3019 15TH STREET NW,20009,1
-77.0333321390312,38.9143044040913,May 2020,Closed,1433 S STREET NW,20009,2
-76.9810756844306,38.9450247071329,May 2020,Closed,1711 ALLISON STREET NE,20017,5
-77.0194704735523,38.9361370351291,May 2020,Closed,3652 PARK PLACE NW,20010,1
-77.0187040675162,38.9089981450633,May 2020,Closed,1409 5TH STREET NW,20001,6
-77.0215170649819,38.9364915131974,May 2020,Closed,3646 WARDER STREET NW,20010,1
-76.9820101130445,38.8904028389321,May 2020,Closed,17 16TH STREET NE,20002,6
-77.0273574006664,38.9092596630705,May 2020,Closed,1418 11TH STREET NW,20001,2
-76.9745269306356,38.9029086622247,May 2020,Closed,900 21ST STREET NE,20002,5
-77.0559906405031,38.9087412888342,May 2020,Closed,1404 27TH STREET NW,20007,2
-77.0468819063774,38.9040107798688,May 2020,Closed,2101 L STREET NW,20037,2
-76.9939163187255,38.9365096409056,May 2020,Closed,3738 10TH STREET NE,20017,5
-77.0452532164558,38.9061755888674,May 2020,Closed,2001 M STREET NW,20036,2
-76.9992932725279,38.9610856411492,May 2020,Closed,5822 6TH STREET NE,20011,4
-77.0330437769896,38.9409661261451,May 2020,Closed,4100 14TH STREET NW,20011,4
-77.004448004878,38.9164417974835,May 2020,Closed,156 TODD PLACE NE,20002,5
-77.06767819421,38.905447325261,May 2020,Closed,1211 34TH STREET NW,20007,2
-77.023457748546,38.9391639016907,May 2020,Closed,3908 8TH STREET NW,20011,4
-77.0267811771286,38.9455716848285,May 2020,Closed,4516 GEORGIA AVENUE NW,20011,4
-77.0038217266716,38.8856318822712,May 2020,Closed,313 2ND STREET SE,20003,6
-77.0163171660275,38.9557164813931,May 2020,Closed,5402 3RD STREET NW,20011,4
-76.9983164529498,38.9466722200483,May 2020,Closed,4700 6TH PLACE NE,20017,5
-77.0287219633436,38.939951853235,May 2020,Closed,1229 SHEPHERD STREET NW,20011,4
-76.9913279971635,38.8820701576664,May 2020,Closed,514 11TH STREET SE,20003,6
-77.0341224954447,38.9120102923871,May 2020,Closed,1455 CORCORAN STREET NW,20009,2
-77.0311734169115,38.9204162526824,May 2020,Closed,1349 FLORIDA AVENUE NW,20009,1
-77.0731136477995,38.9164248627757,May 2020,Closed,1934 37TH STREET NW,20007,2
-77.0731023974335,38.9164735148306,May 2020,Closed,1936 37TH STREET NW,20007,2
-76.9941790003192,38.951440529119,May 2020,Closed,5048 8TH STREET NE,20017,5
-76.9255616159651,38.8864020447829,May 2020,Closed,128 53RD STREET SE,20019,7
-77.0212255877666,38.9298701016331,May 2020,Closed,604 KENYON STREET NW,20010,1
-77.0420744918454,38.9153438476292,May 2020,Closed,1806 T STREET NW,20009,2
-77.0418474178278,38.9146946983505,May 2020,Closed,1800 SWANN STREET NW,20009,2
-77.0389418626304,38.9158119257934,May 2020,Closed,1707 T STREET NW,20009,2
-76.9863751504795,38.9096551963707,May 2020,Closed,1707 WEST VIRGINIA AVENUE NE,20002,5
-77.0607212354372,38.9412387861469,May 2020,Closed,2955 TILDEN STREET NW,20008,3
-76.9886898460472,38.9228602192632,May 2020,Closed,1228 BRENTWOOD ROAD NE,20018,5
-77.0074994125093,38.9109416907688,May 2020,Closed,37 Q STREET NE,20002,5
-77.0250649299721,38.9554539636336,May 2020,Closed,823 JEFFERSON STREET NW,20011,4
-77.028687973905,38.9796010839013,May 2020,Closed,1209 GERANIUM STREET NW,20012,4
-77.0283077783971,38.8926646878705,May 2020,Closed,210 12TH STREET NW,20004,2
-77.0106280154647,38.9221922256453,May 2020,Closed,40 CHANNING STREET NW,20001,5
-77.0298686395905,38.9108079427876,May 2020,Closed,1508 13TH STREET NW,20005,2
-77.0360496449415,38.9120149385031,May 2020,Closed,1623 16TH STREET NW,20009,2
-76.9904283039709,38.833299010175,May 2020,Closed,914 BARNABY STREET SE,20032,8
-77.0380443596059,38.9234720935696,May 2020,Closed,1631 EUCLID STREET NW,20009,1
-77.015444093443,38.902768085712,May 2020,Closed,307 K STREET NW,20001,6
-77.001773381992,38.8777178811195,May 2020,Closed,302 L STREET SE,20003,6
-77.020816102069,38.943083819756,May 2020,Closed,500  - 699 BLOCK OF VARNUM STREET NW,20011,4
-76.9836184583917,38.9033144955184,May 2020,Closed,1330 HOLBROOK STREET NE,20002,5
-77.0735696311404,38.9485563147598,May 2020,Closed,3724 APPLETON STREET NW,20016,3
-77.0210223243823,38.9422120506692,May 2020,Closed,619 UPSHUR STREET NW,20011,4
-77.0315204058632,38.9553880823214,May 2020,Closed,1341 JEFFERSON STREET NW,20011,4
-76.9778163294188,38.8946240717937,May 2020,Closed,1827 D STREET NE,20002,6
-77.0662666922418,38.9055747918584,May 2020,Closed,1214 33RD STREET NW,20007,2
-77.0015591488318,38.9150043217574,May 2020,Closed,310 SEATON PLACE NE,20002,5
-77.0737554969543,38.9180262314493,May 2020,Open,2035 HUIDEKOPER PLACE NW,20007,3
-77.0359065262112,38.9153911277227,May 2020,Closed,1536 T STREET NW,20009,2
-77.0354356750527,38.9164440755743,May 2020,Closed,1511 CAROLINE STREET NW,20009,2
-76.9752543963615,38.8962416402771,May 2020,Closed,2030 E STREET NE,20002,7
-76.9752543963615,38.8962416402771,May 2020,Closed,2030 E STREET NE,20002,7
-76.9809975364203,38.8889575547747,May 2020,Closed,31 17TH STREET SE,20003,6
-77.0140881757688,38.9171868325787,May 2020,Closed,157 U STREET NW,20001,5
-77.0403312684064,38.9281610573202,May 2020,Closed,1717 HOBART STREET NW,20009,1
-77.0317403225305,38.9370356274051,May 2020,Closed,1359 SPRING ROAD NW,20010,4
-77.0311704128558,38.9560168630936,May 2020,Closed,1332 KENNEDY STREET NW,20011,4
-76.9759786877534,38.8999690919923,May 2020,Closed,787 19TH STREET NE,20002,5
-76.9824557331217,38.8936843868138,May 2020,Closed,308 16TH STREET NE,20002,6
-76.9899275197508,38.9125568733425,May 2020,Closed,958 MOUNT OLIVET ROAD NE,20002,5
-76.9810168820359,38.8942270963474,May 2020,Closed,326 17TH STREET NE,20002,6
-77.0644243945135,38.9066538518582,May 2020,Closed,3234 N STREET NW,20007,2
-77.0290444232359,38.9050079456299,May 2020,Closed,1221 MASSACHUSETTS AVENUE NW,20005,2
-77.0304366971711,38.916158118838,May 2020,Closed,1320 WALLACH PLACE NW,20009,1
-77.063546481155,38.9094171934362,May 2020,Closed,3201 P STREET NW,20007,2
-77.025202277967,38.9265731695989,May 2020,Closed,763 GRESHAM PLACE NW,20001,1
-77.0675179758603,38.9362992942825,May 2020,Open,34TH PLACE NW AND ORDWAY STREET NW,20016,3
-77.015192534155,38.9427978620627,May 2020,Closed,4219 3RD STREET NW,20011,4
-77.0151949669948,38.9428469569204,May 2020,Closed,4221 3RD STREET NW,20011,4
-77.0535247135939,38.9009406695065,May 2020,Open,906 25TH STREET NW,20037,2
-77.0093584859903,38.9151981769749,May 2020,Closed,1834 NORTH CAPITOL STREET NW,20002,5
-77.0257602024898,38.9271633629101,May 2020,Closed,2907 SHERMAN AVENUE NW,20001,1
-76.9859801607103,38.9083818199799,May 2020,Closed,1659 MONTELLO AVENUE NE,20002,5
-77.0437916986298,38.91431230256,May 2020,Closed,1905 S STREET NW,20009,2
-76.9976155380323,38.9502194879339,May 2020,Closed,608 EMERSON STREET NE,20017,5
-77.0259124554171,38.954834010046,May 2020,Closed,5318 9TH STREET NW,20011,4
-77.0246115514489,38.9094401704404,May 2020,Closed,914 P STREET NW,20001,2
