LONGITUDE,LATITUDE,DATE,SERVICEORDERSTATUS,STREETADDRESS,ZIPCODE,WARD
-77.04095835,38.92482047,Jun-20,Closed,2720 ONTARIO ROAD NW,20009,1
-77.01001127,38.88342284,Jun-20,Open,499 SOUTH CAPITOL STREET SW,20003,6
-77.03120172,38.90946382,Jun-20,Closed,1312 P STREET NW,20005,2
-76.98499766,38.90758878,Jun-20,Closed,1247 MEIGS PLACE NE,20002,5
-76.97258051,38.89759446,Jun-20,Closed,560 24TH STREET NE,20002,7
-77.03430327,38.91148875,Jun-20,Closed,1607 15TH STREET NW,20009,2
-77.02675291,38.91636279,Jun-20,Closed,1921 11TH STREET NW,20001,1
-76.98995628,38.89909281,Jun-20,Open,1200 G STREET NE,20002,6
-77.03000557,38.93098242,Jun-20,Closed,1302 PARK ROAD NW,20010,1
-76.98053276,38.86669467,Jun-20,Open,1920 17TH STREET SE,20020,8
-77.04904392,38.91325057,Jun-20,Closed,2200 DECATUR PLACE NW,20008,2
-76.97458724,38.89543011,Jun-20,Closed,419 21ST STREET NE,20002,7
-76.93070045,38.90198663,Jun-20,Closed,4909 JUST STREET NE,20019,7
-76.93060228,38.90180811,Jun-20,Closed,4901 JUST STREET NE,20019,7
-76.9722673,38.89700046,Jun-20,Closed,537 24TH STREET NE,20002,7
-77.04708689,38.92008419,Jun-20,Open,2351 ASHMEAD PLACE NW,20009,1
-77.01034067,38.91203869,Jun-20,Closed,33 QUINCY PLACE NW,20001,5
-77.0230013,38.93907562,Jun-20,Open,3913 8TH STREET NW,20011,4
-77.01635323,38.94194534,Jun-20,Closed,314 UPSHUR STREET NW,20011,4
-77.02109257,38.94220979,Jun-20,Closed,621 UPSHUR STREET NW,20011,4
-77.01912772,38.88169885,Jun-20,Closed,615 4TH PLACE SW,20024,6
-77.02011703,38.94007598,Jun-20,Open,527 SHEPHERD STREET NW,20011,4
-77.00775865,38.92617629,Jun-20,Open,24 GIRARD STREET NE,20002,5
-77.01189603,38.91307964,Jun-20,Open,1715 1ST STREET NW,20001,5
-77.00928239,38.96837475,Jun-20,Open,6500 NORTH CAPITOL STREET NW,20012,4
-77.0108423,38.90946649,Jun-20,Closed,54 P STREET NW,20001,5
-76.99234103,38.88460032,Jun-20,Open,1005 SOUTH CAROLINA AVENUE SE,20003,6
-77.01691254,38.94671938,Jun-20,Open,4606 NEW HAMPSHIRE AVENUE NW,20011,4
-77.0290528,38.92698702,Jun-20,Open,1223 HARVARD STREET NW,20009,1
-76.99723686,38.94577083,Jun-20,Open,618 ALLISON STREET NE,20017,5
-77.06539203,38.90625406,Jun-20,Open,1232 POTOMAC STREET NW,20007,2
-77.01981285,38.93340674,Jun-20,Closed,400 - 499 BLOCK OF MANOR PLACE NW,20010,1
-77.09125264,38.95357722,Jun-20,Closed,4611 ELLICOTT STREET NW,20016,3
-76.97961141,38.84847488,Jun-20,Closed,1720 STANTON TERRACE SE,20020,8
-76.9986169,38.96151182,Jun-20,Closed,612 OGLETHORPE STREET NE,20011,4
-76.99697748,38.95535797,Jun-20,Open,5366 CHILLUM PLACE NE,20011,5
-77.05272491,38.90052332,Jun-20,Closed,2414 I STREET NW,20037,2
-77.02602506,38.94632098,Jun-20,Open,907 BUCHANAN STREET NW,20011,4
-76.9871552,38.90613302,Jun-20,Open,1211 PENN STREET NE,20002,5
-76.97076917,38.87448076,Jun-20,Closed,2406 L'ENFANT SQUARE SE,20020,7
-77.04316465,38.91389149,Jun-20,Closed,1739 19TH STREET NW,20009,2
-77.02672738,38.95314144,Jun-20,Closed,923 HAMILTON STREET NW,20011,4
-77.00515241,38.88275689,Jun-20,Closed,118 DUDDINGTON PLACE SE,20003,6
-77.00997317,38.97035407,Jun-20,Closed,35 VAN BUREN STREET NW,20012,4
-76.9462755,38.90226121,Jun-20,Closed,3819 JAY STREET NE,20019,7
-77.01863462,38.94944187,Jun-20,Open,435 DELAFIELD PLACE NW,20011,4
-76.93259287,38.87671509,Jun-20,Open,4636 HILLSIDE ROAD SE,20019,7
-76.99473105,38.89797528,Jun-20,Open,619 8TH STREET NE,20002,6
-77.01267284,38.91316423,Jun-20,Open,120 RANDOLPH PLACE NW,20001,5
-77.0222071,38.93597179,Jun-20,Closed,732 QUEBEC PLACE NW,20010,1
-77.02597506,38.95598372,Jun-20,Closed,5418 9TH STREET NW,20011,4
-76.98170999,38.87094034,Jun-20,Open,1610 Q STREET SE,20020,8
-77.01879952,38.93170515,Jun-20,Closed,3304 PARK PLACE NW,20010,1
-76.99555929,38.89491968,Jun-20,Closed,701 MARYLAND AVENUE NE,20002,6
-76.98343174,38.88673141,Jun-20,Closed,1501 MASSACHUSETTS AVENUE SE,20003,6
-76.98579137,38.86868944,Jun-20,Open,1339 RIDGE PLACE SE,20020,8
-77.01939332,38.91540945,Jun-20,Closed,531 FLORIDA AVENUE NW,20001,1
-77.02056075,38.94720101,Jun-20,Closed,524 CRITTENDEN STREET NW,20011,4
-77.02960343,38.90965737,Jun-20,Closed,LOGAN CIRCLE,20005,2
-77.02870526,38.93142271,Jun-20,Closed,1114 PARK ROAD NW,20010,1
-77.00458594,38.88275908,Jun-20,Open,140 DUDDINGTON PLACE SE,20003,6
-76.98391295,38.90207886,Jun-20,Open,1221 HOLBROOK STREET NE,20002,5
-77.00117214,38.84261945,Jun-20,Open,3216 MARTIN LUTHER KING JR AVENUE SE,20032,8
-77.02486458,38.95758374,Jun-20,Closed,819 LONGFELLOW STREET NW,20011,4
-77.02382184,38.956598,Jun-20,Closed,5505 8TH STREET NW,20011,4
-77.02428261,38.9568396,Jun-20,Closed,5514 8TH STREET NW,20011,4
-77.00539114,38.96714366,Jun-20,Closed,137 TUCKERMAN STREET NE,20011,4
-76.9997092,38.82278427,Jun-20,Open,4641 6TH STREET SE,20032,8
-77.0318309,38.94099439,Jun-20,Closed,1357 TAYLOR STREET NW,20011,4
-76.99454087,38.95035802,Jun-20,Closed,5017 8TH STREET NE,20017,5
-76.98919993,38.90213082,Jun-20,Closed,1211 FLORIDA AVENUE NE,20002,6
-76.98459241,38.89526584,Jun-20,Closed,1427 DUNCAN STREET NE,20002,6
-76.98101314,38.88056823,Jun-20,Closed,713 17TH STREET SE,20003,6
-77.00936103,38.90999037,Jun-20,Open,1508 NORTH CAPITOL STREET NW,20002,5
-77.03105957,38.9094789,Jun-20,Open,1308 P STREET NW,20005,2
-76.99990351,38.88340399,Jun-20,Open,414 E STREET SE,20003,6
-76.98309873,38.89460261,Jun-20,Closed,1513 D STREET NE,20002,6
-77.02358527,38.94213688,Jun-20,Closed,4202 8TH STREET NW,20011,4
-77.03178664,38.92839701,Jun-20,Closed,1362 IRVING STREET NW,20010,1
-77.02991912,38.92065701,Jun-20,Closed,1303 FLORIDA AVENUE NW,20009,1
-76.98027652,38.89785644,Jun-20,Open,1684 KRAMER STREET NE,20002,6
-77.01116647,38.9142916,Jun-20,Open,63 S STREET NW,20001,5
-76.95774305,38.89237383,Jun-20,Closed,210 34TH STREET NE,20019,7
-76.99869528,38.88373946,Jun-20,Closed,415 6TH STREET SE,20003,6
-77.01929937,38.93934906,Jun-20,Open,3914 5TH STREET NW,20011,4
-77.00059242,38.84613582,Jun-20,Open,3008 5TH STREET SE,20032,8
-76.9462755,38.90226121,Jun-20,Closed,3819 JAY STREET NE,20019,7
-77.01903143,38.8814805,Jun-20,Closed,503 G STREET SW,20024,6
-76.94708049,38.86595786,Jun-20,Closed,3924 R STREET SE,20020,7
-77.01428838,38.94150502,Jun-20,Open,225 ROCK CREEK CHURCH ROAD NW,20011,4
-77.02696327,38.95428562,Jun-20,Open,921 INGRAHAM STREET NW,20011,4
-77.02696327,38.95428562,Jun-20,Open,921 INGRAHAM STREET NW,20011,4
-76.99331594,38.90113921,Jun-20,Open,909 I STREET NE,20002,6
-76.97452792,38.89562162,Jun-20,Open,427 21ST STREET NE,20002,7
-77.0250845,38.91499768,Jun-20,Closed,923 WESTMINSTER STREET NW,20001,1
-76.99672058,38.88444856,Jun-20,Open,650 D STREET SE,20003,6
-76.99681922,38.94694001,Jun-20,Open,4721 7TH STREET NE,20017,5
-77.02478515,38.95147588,Jun-20,Closed,5018 ILLINOIS AVENUE NW,20011,4
-76.97775762,38.89769051,Jun-20,Closed,633 18TH STREET NE,20002,6
-76.99837547,38.92856897,Jun-20,Closed,555 REGENT PLACE NE,20017,5
-76.99832472,38.92858455,Jun-20,Closed,557 REGENT PLACE NE,20017,5
-76.99587068,38.9261308,Jun-20,Closed,2815 7TH STREET NE,20017,5
-76.98029428,38.89739891,Jun-20,Open,612 17TH STREET NE,20002,6
-77.08284967,38.95349592,Jun-20,Open,4207 ELLICOTT STREET NW,20016,3
-77.02693153,38.92735741,Jun-20,Closed,2921 11TH STREET NW,20001,1
-77.08362734,38.91089282,Jun-20,Open,4453 Q STREET NW,20007,3
-76.98796949,38.89797739,Jun-20,Closed,1305 MARYLAND AVENUE NE,20002,6
-77.02822916,38.92993321,Jun-20,Open,1201 KENYON STREET NW,20010,1
-77.02485609,38.95904632,Jun-20,Closed,812 MARIETTA PLACE NW,20011,4
-77.00749941,38.91094169,Jun-20,Closed,37 Q STREET NE,20002,5
-77.02942873,38.95065343,Jun-20,Closed,4917 13TH STREET NW,20011,4
-77.07731182,38.93526667,Jun-20,Closed,3470 39TH STREET NW,20016,3
-77.01457444,38.94991502,Jun-20,Closed,208 EMERSON STREET NW,20011,4
-77.027575,38.89413152,Jun-20,Closed,1100 PENNSYLVANIA AVENUE NW,20004,2
-77.07367975,38.92116694,Jun-20,Closed,2411 TUNLAW ROAD NW,20007,3
-77.02408833,38.95211021,Jun-20,Open,5100 8TH STREET NW,20011,4
-76.93068647,38.90189708,Jun-20,Closed,4905 JUST STREET NE,20019,7
-76.98253036,38.90807931,Jun-20,Open,1713 TRINIDAD AVENUE NE,20002,5
-77.00637027,38.91203978,Jun-20,Open,1625 1ST STREET NE,20002,5
-77.03434333,38.95708553,Jun-20,Closed,1418 LONGFELLOW STREET NW,20011,4
-77.0069007,38.91609387,Jun-20,Closed,55 TODD PLACE NE,20002,5
-77.02940579,38.91714191,Jun-20,Closed,1241 U STREET NW,20009,1
-76.98361846,38.9033145,Jun-20,Closed,1330 HOLBROOK STREET NE,20002,5
-76.99783264,38.95050902,Jun-20,Closed,601 FARADAY PLACE NE,20017,5
-77.01088501,38.91055659,Jun-20,Closed,53 BATES STREET NW,20001,5
-77.07304598,38.94458471,Jun-20,Closed,3710 WARREN STREET NW,20016,3
-77.03378838,38.9193611,Jun-20,Closed,1447 W STREET NW,20009,1
-77.02655589,38.93288824,Jun-20,Closed,3501 NEW HAMPSHIRE AVENUE NW,20010,1
-77.01964096,38.91482756,Jun-20,Closed,1831 6TH STREET NW,20001,6
-77.03541562,38.93573314,Jun-20,Closed,3547 HERTFORD PLACE NW,20010,1
-76.97255015,38.87285212,Jun-20,Open,2322 MINNESOTA AVENUE SE,20020,8
-77.0691913,38.92639731,Jun-20,Closed,3505 FULTON STREET NW,20007,3
-77.02864767,38.9249925,Jun-20,Closed,1221 FAIRMONT STREET NW,20009,1
-77.01979767,38.9339703,Jun-20,Closed,430 NEWTON PLACE NW,20010,1
-77.02893702,38.95429253,Jun-20,Closed,1231 INGRAHAM STREET NW,20011,4
-77.03196598,38.9340612,Jun-20,Closed,1361 OAK STREET NW,20010,1
-77.05440625,38.90089558,Jun-20,Closed,2527 I STREET NW,20037,2
-77.01666861,38.91387215,Jun-20,Closed,412 FLORIDA AVENUE NW,20001,5
-76.98188341,38.89777662,Jun-20,Closed,613 16TH STREET NE,20002,6
-77.06702737,38.96947725,Jun-20,Closed,3302 RITTENHOUSE STREET NW,20015,4
-76.97567813,38.89597634,Jun-20,Closed,2013 E STREET NE,20002,7
-77.0003546,38.90317349,Jun-20,Closed,1011 4TH STREET NE,20002,6
-76.99473105,38.89797528,Jun-20,Closed,619 8TH STREET NE,20002,6
-77.03313294,38.91937084,Jun-20,Closed,1427 W STREET NW,20009,1
-77.02398644,38.92735976,Jun-20,Closed,728 HOBART PLACE NW,20001,1
-77.02162071,38.96713223,Jun-20,Closed,608 TUCKERMAN STREET NW,20011,4
-77.03993884,38.91998272,Jun-20,Closed,2254 ONTARIO ROAD NW,20009,1
-77.02512656,38.92508916,Jun-20,Closed,777 FAIRMONT STREET NW,20001,1
-77.00830685,38.91283141,Jun-20,Closed,10 R STREET NE,20002,5
-77.03255718,38.96810619,Jun-20,Closed,1378 TEWKESBURY PLACE NW,20012,4
-76.99837547,38.92856897,Jun-20,Closed,555 REGENT PLACE NE,20017,5
-76.99268988,38.9220361,Jun-20,Closed,2414 10TH STREET NE,20018,5
-76.99130873,38.88035361,Jun-20,Closed,726 11TH STREET SE,20003,6
-76.99384225,38.95005756,Jun-20,Closed,5012 SOUTH DAKOTA AVENUE NE,20017,5
-77.03450296,38.9217254,Jun-20,Closed,1453 CHAPIN STREET NW,20009,1
-77.01995262,38.94076082,Jun-20,Closed,520 TAYLOR STREET NW,20011,4
-76.99302504,38.88147644,Jun-20,Closed,918 G STREET SE,20003,6
-77.02627115,38.9160368,Jun-20,Closed,1910 VERMONT AVENUE NW,20001,1
-77.0210725,38.93791409,Jun-20,Closed,625 QUINCY STREET NW,20011,4
-77.03192988,38.93741401,Jun-20,Closed,1364 QUINCY STREET NW,20011,4
-77.04237125,38.91895536,Jun-20,Closed,1819 WYOMING AVENUE NW,20009,1
-77.02226854,38.9428533,Jun-20,Closed,708 VARNUM STREET NW,20011,4
-77.03047614,38.9531517,Jun-20,Closed,1309 HAMILTON STREET NW,20011,4
-76.99177954,38.88821643,Jun-20,Closed,133 11TH STREET SE,20003,6
-77.00099304,38.89331158,Jun-20,Closed,332 MARYLAND AVENUE NE,20002,6
-77.01681886,38.9134154,Jun-20,Closed,413 RICHARDSON PLACE NW,20001,5
-77.02435328,38.92764939,Jun-20,Closed,739 HOBART PLACE NW,20001,1
-77.02149111,38.9272989,Jun-20,Closed,534 HARVARD STREET NW,20001,1
-77.0316913,38.93702006,Jun-20,Closed,1357 SPRING ROAD NW,20010,4
-77.00363122,38.96291724,Jun-20,Closed,210 PEABODY STREET NE,20011,4
-76.99445498,38.88288939,Jun-20,Closed,806 1/2 E STREET SE,20003,6
-76.97689127,38.89496828,Jun-20,Closed,1908 D STREET NE,20002,7
-77.01242839,38.91376178,Jun-20,Closed,1732 1ST STREET NW,20001,5
-76.97158152,38.92536126,Jun-20,Closed,2409 FRANKLIN STREET NE,20018,5
-76.99522072,38.94840641,Jun-20,Closed,4900 8TH STREET NE,20017,5
-77.02951352,38.93478432,Jun-20,Closed,3605 13TH STREET NW,20010,1
-76.99285776,38.89695814,Jun-20,Closed,520 10TH STREET NE,20002,6
-76.98799692,38.90624851,Jun-20,Closed,1426 MONTELLO AVENUE NE,20002,5
-76.98149317,38.90407674,Jun-20,Closed,1609 LEVIS STREET NE,20002,5
-77.02550449,38.92576848,Jun-20,Closed,786 GIRARD STREET NW,20001,1
-77.0176528,38.94908278,Jun-20,Closed,400 DELAFIELD PLACE NW,20011,4
-77.01275192,38.91501273,Jun-20,Closed,111 SEATON PLACE NW,20001,5
-77.02092388,38.95186877,Jun-20,Closed,622 GALLATIN STREET NW,20011,4
-76.99832472,38.92858455,Jun-20,Closed,557 REGENT PLACE NE,20017,5
-77.03059488,38.93411076,Jun-20,Closed,3481 HOLMEAD PLACE NW,20010,1
-76.99008963,38.93499734,Jun-20,Closed,3700 OAKVIEW TERRACE NE,20017,5
-76.98963735,38.901937,Jun-20,Closed,919 12TH STREET NE,20002,6
-77.00655452,38.9183166,Jun-20,Open,104 V STREET NE,20002,5
-77.03066309,38.96880908,Jun-20,Closed,1320 UNDERWOOD STREET NW,20012,4
-76.98242342,38.88726582,Jun-20,Closed,209 16TH STREET SE,20003,6
-77.03423456,38.94994389,Jun-20,Closed,1405 EMERSON STREET NW,20011,4
-77.02905329,38.95167335,Jun-20,Closed,1220 GALLATIN STREET NW,20011,4
-77.01314353,38.94456473,Jun-20,Open,111 WEBSTER STREET NW,20011,4
-77.02881088,38.91537589,Jun-20,Closed,1218 T STREET NW,20009,1
-77.01034763,38.91390107,Jun-20,Closed,36 S STREET NW,20001,5
-77.02154394,38.92811018,Jun-20,Closed,620 COLUMBIA ROAD NW,20001,1
-77.02834551,38.92698638,Jun-20,Closed,1139 HARVARD STREET NW,20009,1
-76.98762505,38.89592165,Jun-20,Closed,1317 E STREET NE,20002,6
-77.02834668,38.92992913,Jun-20,Closed,1205 KENYON STREET NW,20010,1
-77.06017696,38.90946411,Jun-20,Closed,3021 P STREET NW,20007,2
-77.02063029,38.96745806,Jun-20,Closed,517 TUCKERMAN STREET NW,20011,4
-77.02098593,38.96630188,Jun-20,Closed,523 SHERIDAN STREET NW,20011,4
-77.06624337,38.90640583,Jun-20,Closed,1236 33RD STREET NW,20007,2
-77.02472455,38.95137779,Jun-20,Open,5014 ILLINOIS AVENUE NW,20011,4
-76.99976884,38.89833582,Jun-20,Closed,636 5TH STREET NE,20002,6
-77.02566399,38.92773208,Jun-20,Closed,788 COLUMBIA ROAD NW,20001,1
-77.02136954,38.9518558,Jun-20,Closed,636 GALLATIN STREET NW,20011,4
-77.02267458,38.91133601,Jun-20,Closed,1603 8TH STREET NW,20001,6
-76.96059791,38.8773846,Jun-20,Closed,3209 MASSACHUSETTS AVENUE SE,20019,7
-77.01797832,38.90003179,Jun-20,Closed,461 H STREET NW,20001,2
-77.01400543,38.95207312,Jun-20,Closed,210 GALLATIN STREET NW,20011,4
-76.98060055,38.89791451,Jun-20,Closed,1668 KRAMER STREET NE,20002,6
-76.99401227,38.9008917,Jun-20,Closed,812 9TH STREET NE,20002,6
-77.00826203,38.91612756,Jun-20,Closed,19 TODD PLACE NE,20002,5
-77.00457083,38.91682294,Jun-20,Open,153 U STREET NE,20002,5
-77.00104595,38.89328384,Jun-20,Closed,330 MARYLAND AVENUE NE,20002,6
-77.02479961,38.94161938,Jun-20,Closed,4129 9TH STREET NW,20011,4
-77.01800813,38.94230273,Jun-20,Closed,419 UPSHUR STREET NW,20011,4
-76.97220693,38.89721647,Jun-20,Closed,547 24TH STREET NE,20002,7
-77.0423601,38.92038192,Jun-20,Closed,1806 BELMONT ROAD NW,20009,1
-77.01889764,38.94072767,Jun-20,Closed,4023 5TH STREET NW,20011,4
-76.96992463,38.92682695,Jun-20,Open,2905 26TH STREET NE,20018,5
-77.02556395,38.93305529,Jun-20,Closed,743 PARK ROAD NW,20010,1
-77.0064588,38.88381667,Jun-20,Closed,446 NEW JERSEY AVENUE SE,20003,6
-77.01549474,38.91512257,Jun-20,Closed,1853 3RD STREET NW,20001,1
-77.02226795,38.92805464,Jun-20,Closed,644 COLUMBIA ROAD NW,20001,1
-77.03040962,38.90890245,Jun-20,Closed,1342 VERMONT AVENUE NW,20005,2
-77.03929286,38.92356077,Jun-20,Closed,2514 17TH STREET NW,20009,1
-77.01412698,38.9157691,Jun-20,Closed,1903 2ND STREET NW,20001,5
-76.99783489,38.88778637,Jun-20,Closed,616 INDEPENDENCE AVENUE SE,20003,6
-77.02042819,38.92904625,Jun-20,Closed,526 IRVING STREET NW,20010,1
-77.02834551,38.92698638,Jun-20,Closed,1139 HARVARD STREET NW,20009,1
-77.02188525,38.95231522,Jun-20,Open,5107 7TH STREET NW,20011,4
-77.0292679,38.96214991,Jun-20,Open,1237 ROCK CREEK FORD ROAD NW,20011,4
-77.02872168,38.96159144,Jun-20,Open,1215 MISSOURI AVENUE NW,20011,4
-77.00364296,38.83593864,Jun-20,Open,145 WILMINGTON PLACE SE,20032,8
-77.00001691,38.84603384,Jun-20,Closed,513 NEWCOMB STREET SE,20032,8
-77.04043067,38.92264469,Jun-20,Closed,2478 ONTARIO ROAD NW,20009,1
-77.04272889,38.92039386,Jun-20,Closed,1818 BELMONT ROAD NW,20009,1
-77.047291,38.91242784,Jun-20,Closed,2110 R STREET NW,20008,2
-77.06923132,38.907158,Jun-20,Closed,1316 35TH STREET NW,20007,2
-77.04377461,38.91765197,Jun-20,Closed,1868 CALIFORNIA STREET NW,20009,1
-77.01390559,38.90985091,Jun-20,Open,207 P STREET NW,20001,5
-76.98420249,38.92991526,Jun-20,Open,15TH STREET NE AND JACKSON STREET NE,20017,5
-77.01322927,38.90619468,Jun-20,Open,123 NEW YORK AVENUE NW,20001,5
-77.01241725,38.91004386,Jun-20,Closed,1512 1ST STREET NW,20001,5
-76.93595916,38.89007174,Jun-20,Closed,4613 CENTRAL AVENUE NE,20019,7
-76.97535636,38.90542262,Jun-20,Closed,1917 M STREET NE,20002,5
-77.0014585,38.84232614,Jun-20,Open,232 SAVANNAH STREET SE,20032,8
-77.01681886,38.9134154,Jun-20,Open,413 RICHARDSON PLACE NW,20001,5
-77.04184742,38.9146947,Jun-20,Closed,1800 SWANN STREET NW,20009,2
-77.02729975,38.92310522,Jun-20,Closed,2528 11TH STREET NW,20001,1
-77.02014571,38.96807656,Jun-20,Open,6426 5TH STREET NW,20012,4
-77.01760419,38.95733193,Jun-20,Closed,5527 4TH STREET NW,20011,4
-77.03342663,38.9242584,Jun-20,Open,1438 FAIRMONT STREET NW,20009,1
-77.0215069,38.93643476,Jun-20,Closed,3644 WARDER STREET NW,20010,1
-77.01813386,38.94231136,Jun-20,Closed,423 UPSHUR STREET NW,20011,4
-77.01497925,38.94062473,Jun-20,Closed,249 ROCK CREEK CHURCH ROAD NW,20011,4
-77.03246441,38.94862216,Jun-20,Open,4805 14TH STREET NW,20011,4
-77.01365438,38.94972047,Jun-20,Closed,116 EMERSON STREET NW,20011,4
-76.99966936,38.82281769,Jun-20,Open,4643 6TH STREET SE,20032,8
-77.01677013,38.94447679,Jun-20,Open,331 WEBSTER STREET NW,20011,4
-77.00181577,38.91750026,Jun-20,Closed,2017 3RD STREET NE,20002,5
-77.00722404,38.91057732,Jun-20,Closed,44 PORTER STREET NE,20002,5
-76.9722359,38.8971291,Jun-20,Closed,543 24TH STREET NE,20002,7
-77.03417283,38.95642113,Jun-20,Closed,1405 KENNEDY STREET NW,20011,4
-77.03469596,38.9659618,Jun-20,Closed,1436 SHERIDAN STREET NW,20011,4
-77.01920981,38.96396815,Jun-20,Closed,423 QUACKENBOS STREET NW,20011,4
-77.02189904,38.94240242,Jun-20,Open,4208 7TH STREET NW,20011,4
-76.99900091,38.90225968,Jun-20,Closed,509 K STREET NE,20002,6
-76.99892667,38.90225896,Jun-20,Closed,511 K STREET NE,20002,6
-76.97697218,38.90104795,Jun-20,Closed,1812 H PLACE NE,20002,5
-77.01797832,38.90003179,Jun-20,Closed,461 H STREET NW,20001,2
-77.02120041,38.95766554,Jun-20,Closed,607 LONGFELLOW STREET NW,20011,4
-77.07150984,38.918513,Jun-20,Closed,3530 W PLACE NW,20007,3
-77.00459118,38.88367181,Jun-20,Closed,123 NORTH CAROLINA AVENUE SE,20003,6
-77.0417071,38.89960201,Jun-20,Closed,PENNSYLVANIA AVENUE NW AND 18TH STREET NW,20006,2
-77.01261392,38.96397427,Jun-20,Open,125 QUACKENBOS STREET NW,20011,4
-77.01977305,38.94917018,Jun-20,Closed,4822 5TH STREET NW,20011,4
-77.0111686,38.91465445,Jun-20,Closed,64 SEATON PLACE NW,20001,5
-76.98291137,38.90441639,Jun-20,Closed,1362 LEVIS STREET NE,20002,5
-76.99051568,38.88393114,Jun-20,Closed,403 12TH STREET SE,20003,6
-77.00001175,38.96251192,Jun-20,Closed,503 PEABODY STREET NE,20011,4
-77.02549742,38.93664647,Jun-20,Closed,3724 9TH STREET NW,20010,4
-77.02133611,38.95117064,Jun-20,Closed,637 FARRAGUT STREET NW,20011,4
-77.03060114,38.93420282,Jun-20,Closed,3485 HOLMEAD PLACE NW,20010,1
-76.9952719,38.87943246,Jun-20,Closed,726 I STREET SE,20003,6
-77.0232008,38.93079578,Jun-20,Closed,651 KEEFER PLACE NW,20010,1
-76.99159312,38.83968565,Jun-20,Closed,3436 10TH PLACE SE,20032,8
-77.02588168,38.94632435,Jun-20,Closed,903 BUCHANAN STREET NW,20011,4
-77.00446493,38.91794484,Jun-20,Closed,157 V STREET NE,20002,5
-76.98951941,38.83993231,Jun-20,Closed,1200 MISSISSIPPI AVENUE SE,20032,8
-76.97521517,38.89999524,Jun-20,Closed,1931 H STREET NE,20002,5
-76.97350368,38.89755116,Jun-20,Closed,558 23RD PLACE NE,20002,7
-77.00254781,38.91239017,Jun-20,Closed,231 R STREET NE,20002,5
-76.97104191,38.85383669,Jun-20,Closed,3000 24TH PLACE SE,20020,8
-76.99000336,38.8403244,Jun-20,Closed,1143 TRENTON PLACE SE,20032,8
-76.99521925,38.94791744,Jun-20,Closed,4818 8TH STREET NE,20017,5
-77.03126884,38.96525219,Jun-20,Closed,1338 RITTENHOUSE STREET NW,20011,4
-77.02680649,38.90583166,Jun-20,Closed,1017 M STREET NW,20001,2
-77.07434828,38.95028838,Jun-20,Closed,4613 38TH STREET NW,20016,3
-77.0242985,38.95169741,Jun-20,Closed,5025 ILLINOIS AVENUE NW,20011,4
-77.01994343,38.95244376,Jun-20,Closed,5108 5TH STREET NW,20011,4
-77.03272623,38.90832592,Jun-20,Closed,1418 RHODE ISLAND AVENUE NW,20005,2
-77.02319049,38.91432523,Jun-20,Closed,1804 8TH STREET NW,20001,1
-76.99285776,38.89695814,Jun-20,Closed,520 10TH STREET NE,20002,6
-77.00173326,38.9150027,Jun-20,Closed,304 SEATON PLACE NE,20002,5
-77.02643763,38.92811062,Jun-20,Closed,3008 SHERMAN AVENUE NW,20001,1
-77.00233849,38.9146828,Jun-20,Closed,231 SEATON PLACE NE,20002,5
-77.00838833,38.9164305,Jun-20,Closed,14 TODD PLACE NE,20002,5
-77.01866777,38.90950217,Jun-20,Closed,1429 5TH STREET NW,20001,6
-77.02481701,38.95152659,Jun-20,Closed,5020 ILLINOIS AVENUE NW,20011,4
-77.0869779,38.95520098,Jun-20,Closed,4416 FARADAY PLACE NW,20016,3
-77.01755851,38.90724242,Jun-20,Closed,400 - 499 BLOCK OF N STREET NW,20001,6
-77.03395263,38.91535523,Jun-20,Closed,1454 T STREET NW,20009,2
-77.02151706,38.93649151,Jun-20,Closed,3646 WARDER STREET NW,20010,1
-77.04195157,38.9151322,Jun-20,Closed,1832 18TH STREET NW,20009,2
-77.02998814,38.91997831,Jun-20,Closed,2230 13TH STREET NW,20009,1
-76.99896958,38.84453384,Jun-20,Closed,515 PARKLAND PLACE SE,20032,8
-77.03233512,38.91943853,Jun-20,Open,2204 14TH STREET NW,20009,1
-77.01991806,38.94008944,Jun-20,Closed,521 SHEPHERD STREET NW,20011,4
-77.030035,38.93047893,Jun-20,Closed,3226 13TH STREET NW,20010,1
-77.02844662,38.91536336,Jun-20,Closed,1206 T STREET NW,20009,1
-77.02544243,38.96451502,Jun-20,Closed,815 QUINTANA PLACE NW,20011,4
-76.98285211,38.90440043,Jun-20,Closed,1364 LEVIS STREET NE,20002,5
-77.02173741,38.95555714,Jun-20,Closed,629 JEFFERSON STREET NW,20011,4
-77.02205652,38.95590156,Jun-20,Closed,5413 7TH STREET NW,20011,4
-77.02625452,38.91346501,Jun-20,Closed,1724 10TH STREET NW,20001,6
-77.00438159,38.9164418,Jun-20,Closed,158 TODD PLACE NE,20002,5
-77.01896712,38.88148294,Jun-20,Closed,501 G STREET SW,20024,6
-76.99254611,38.93499184,Jun-20,Closed,1007 BUNKER HILL ROAD NE,20017,5
-77.03001125,38.92693111,Jun-20,Closed,1301 HARVARD STREET NW,20009,1
-77.03281703,38.91622486,Jun-20,Closed,1420 PALOMA WAY NW,20009,2
-77.01758632,38.95691908,Jun-20,Closed,5511 4TH STREET NW,20011,4
-76.9942077,38.95035242,Jun-20,Closed,5030 SOUTH DAKOTA AVENUE NE,20017,5
