X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD
-77.0427153529783,38.906657680356,46,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/08 16:13:54+00,2020/07/13 08:22:57+00,2020/07/28 16:13:54+00,2020/07/08 16:13:54+00,1,2020/07/10 14:02:00+00,,Closed,,20-00236589,Standard,1825 JEFFERSON PLACE NW,396295.25,137644.36,38.90664989,-77.04271306,WASHINGTON,DC,20036,241283,2
-77.0008337751153,38.9165076400642,47,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/08 16:12:36+00,2020/07/09 10:15:19+00,2020/07/28 16:12:36+00,2020/07/08 16:12:36+00,1,2020/07/09 10:15:18+00,,Closed,,20-00236584,Standard,1924 4TH STREET NE,399927.89,138736.92,38.91650018,-77.00083149,WASHINGTON,DC,20002,53852,5
-76.9968231123626,38.9553117548053,48,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/06 14:02:43+00,2020/07/08 12:49:41+00,2020/07/24 14:02:42+00,2020/07/06 14:02:43+00,1,2020/07/08 12:49:40+00,,Closed,,20-00232629,Standard,5362 CHILLUM PLACE NE,400275.56,143044.52,38.95530429,-76.99682083,WASHINGTON,DC,20011,9450,5
-77.0038300317512,38.9179416166047,49,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/13 21:20:54+00,2020/07/15 12:12:47+00,2020/07/31 21:20:54+00,2020/07/13 21:20:54+00,1,2020/07/15 00:10:00+00,,Closed,,20-00242563,Standard,177 V STREET NE,399668.05,138896.11,38.91793416,-77.00382775,WASHINGTON,DC,20002,56424,5
-77.0355661341344,38.9278636187117,50,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/17 12:45:17+00,1970/01/01 00:00:00+00,2020/08/06 12:45:17+00,2020/07/17 12:45:17+00,,1970/01/01 00:00:00+00,,Open,,20-00247967,Standard,3027 15TH STREET NW,396916.26,139998.13,38.92785583,-77.03556384,WASHINGTON,DC,20009,305079,1
-76.9891945694116,38.9032503741458,51,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/06 15:39:01+00,2020/07/10 06:47:11+00,2020/07/24 15:39:01+00,2020/07/06 15:39:01+00,1,2020/07/10 06:46:00+00,,Closed,,20-00232782,Standard,1205 MORSE STREET NE,400937.46,137265.31,38.90324258,-76.98919229,WASHINGTON,DC,20002,72019,5
-77.0045803338927,38.9157386919013,52,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/14 19:23:54+00,2020/07/15 09:46:09+00,2020/08/03 19:23:54+00,2020/07/14 19:23:54+00,1,2020/07/15 09:46:09+00,,Closed,,20-00244131,Standard,152 T STREET NE,399602.97,138651.57,38.91573123,-77.00457805,WASHINGTON,DC,20002,61691,5
-77.037515422432,38.9355946602055,53,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/08 15:40:19+00,2020/07/09 10:18:40+00,2020/07/28 15:40:19+00,2020/07/08 15:40:19+00,1,2020/07/09 10:18:40+00,,Closed,,20-00236492,Standard,1628 OAK STREET NW,396747.59,140856.41,38.9355872,-77.03751313,WASHINGTON,DC,20010,234067,1
-77.0334794437915,38.9193448848247,54,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/08 15:41:23+00,2020/07/11 07:39:58+00,2020/07/28 15:41:23+00,2020/07/08 15:41:23+00,1,2020/07/11 07:39:00+00,,Closed,,20-00236497,Standard,1437 W STREET NW,397096.85,139052.41,38.91933743,-77.03347715,WASHINGTON,DC,20009,236726,1
-77.0316901897135,38.939981894517,55,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/08 21:05:03+00,2020/07/09 21:44:55+00,2020/07/28 21:05:03+00,2020/07/08 21:05:03+00,1,2020/07/09 11:06:00+00,,Closed,,20-00236916,Standard,1345 SHEPHERD STREET NW,397252.81,141343.24,38.93997443,-77.03168789,WASHINGTON,DC,20011,255314,4
-77.0338726221714,38.9313994338485,56,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/08 21:30:52+00,2020/07/09 10:32:41+00,2020/07/28 21:30:52+00,2020/07/08 21:30:52+00,1,2020/07/09 10:32:40+00,,Closed,,20-00236932,Standard,1432 MONROE STREET NW,397063.25,140390.58,38.93139164,-77.03387033,WASHINGTON,DC,20010,234462,1
-76.9928386994308,38.8904481455909,57,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/13 12:20:57+00,2020/07/14 18:44:46+00,2020/07/31 12:20:56+00,2020/07/13 12:20:57+00,1,2020/07/14 18:42:00+00,,Closed,,20-00241811,Standard,16 10TH STREET NE,400621.48,135844.13,38.89044069,-76.99283642,WASHINGTON,DC,20002,60678,6
-77.0040492589686,38.9183129325972,58,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/10 18:10:03+00,2020/07/15 07:12:24+00,2020/07/30 18:10:03+00,2020/07/10 18:10:03+00,1,2020/07/15 07:09:00+00,,Closed,,20-00239835,Standard,153 RHODE ISLAND AVENUE NE,399649.04,138937.33,38.91830548,-77.00404697,WASHINGTON,DC,20002,61222,5
-77.002275717358,38.8914780900981,59,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/07 14:41:16+00,2020/07/08 14:24:10+00,2020/07/27 14:41:16+00,2020/07/07 14:41:16+00,1,2020/07/08 14:23:00+00,,Closed,,20-00234461,Standard,116 3RD STREET NE,399802.77,135958.44,38.89147064,-77.00227343,WASHINGTON,DC,20002,277613,6
-77.0404049814273,38.922088613586,60,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/13 11:49:13+00,2020/07/17 11:22:16+00,2020/07/31 11:49:13+00,2020/07/13 11:49:13+00,1,2020/07/17 11:18:00+00,,Closed,,20-00241752,Standard,2454 ONTARIO ROAD NW,396496.4,139357.23,38.92208116,-77.04040268,WASHINGTON,DC,20009,235656,1
-77.005710196643,38.967135895674,61,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/14 18:06:02+00,1970/01/01 00:00:00+00,2020/08/03 18:06:02+00,2020/07/14 18:06:02+00,,1970/01/01 00:00:00+00,,Open,,20-00244067,Standard,129 TUCKERMAN STREET NE,399505.34,144357.12,38.96712843,-77.00570791,WASHINGTON,DC,20011,68875,4
-77.0201858120123,38.9308322833163,62,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/09 16:42:12+00,1970/01/01 00:00:00+00,2020/07/29 16:42:12+00,2020/07/09 16:42:12+00,,1970/01/01 00:00:00+00,,Open,,20-00238284,Standard,3222 WARDER STREET NW,398249.96,140327.27,38.93082482,-77.02018352,WASHINGTON,DC,20010,229148,1
-77.004658683105,38.8830635612457,63,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/06 20:47:34+00,2020/07/07 18:02:58+00,2020/07/24 20:47:34+00,2020/07/06 20:47:34+00,1,2020/07/07 18:01:00+00,,Closed,,20-00233172,Standard,129 E STREET SE,399595.99,135024.37,38.88305611,-77.0046564,WASHINGTON,DC,20003,69091,6
-77.0215635489156,38.9555628511904,64,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/10 10:46:51+00,1970/01/01 00:00:00+00,2020/07/30 10:46:50+00,2020/07/10 10:46:51+00,,1970/01/01 00:00:00+00,,Open,,20-00238983,Standard,623 JEFFERSON STREET NW,398131.15,143072.61,38.95555539,-77.02156126,WASHINGTON,DC,20011,246765,4
-77.0205758205761,38.9358764157829,977,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/08 11:09:15+00,2020/07/09 11:07:49+00,2020/07/28 11:09:14+00,2020/07/08 11:09:15+00,1,2020/07/09 11:07:49+00,,Closed,,20-00235887,Standard,633 PRINCETON PLACE NW,398216.27,140887.22,38.93586896,-77.02057353,WASHINGTON,DC,20010,228504,1
-76.9806403310948,38.9063821948529,978,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/17 12:25:23+00,1970/01/01 00:00:00+00,2020/08/06 12:25:23+00,2020/07/17 12:25:23+00,,1970/01/01 00:00:00+00,,Open,,20-00247933,Standard,1226 16TH STREET NE,401679.38,137613.09,38.90637474,-76.98063805,WASHINGTON,DC,20002,70735,5
-77.0228568660039,38.9310966357154,979,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/17 22:07:45+00,1970/01/01 00:00:00+00,2020/08/05 22:07:45+00,2020/07/17 22:07:45+00,,1970/01/01 00:00:00+00,,Open,,20-00248587,Standard,642 LAMONT STREET NW,398018.37,140356.67,38.93108918,-77.02285457,WASHINGTON,DC,20010,228960,1
-77.0353365187299,38.9120408301321,980,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/18 21:27:18+00,1970/01/01 00:00:00+00,2020/08/06 21:27:18+00,2020/07/18 21:27:18+00,,1970/01/01 00:00:00+00,,Open,,20-00249207,Standard,1517 CORCORAN STREET NW,396935.49,138241.66,38.91203338,-77.03533422,WASHINGTON,DC,20009,242237,2
-76.9811732447945,38.8975207608353,690,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/10 13:22:25+00,2020/07/14 09:18:11+00,2020/07/30 13:22:24+00,2020/07/10 13:22:25+00,1,2020/07/14 09:16:00+00,,Closed,,20-00239254,Standard,1634 ROSEDALE STREET NE,401633.36,136629.39,38.89751331,-76.98117097,WASHINGTON,DC,20002,58939,6
-77.0192368091905,38.8814804669058,691,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/10 18:40:06+00,2020/07/14 16:26:22+00,2020/07/30 18:40:06+00,2020/07/10 18:40:06+00,1,2020/07/14 16:24:00+00,,Closed,,20-00239860,Standard,509 G STREET SW,398331.09,134848.8,38.88147302,-77.01923452,WASHINGTON,DC,20024,13601,6
-77.002363186684,38.943050517251,692,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/19 15:20:10+00,1970/01/01 00:00:00+00,2020/08/06 15:20:10+00,2020/07/19 15:20:10+00,,1970/01/01 00:00:00+00,,Open,,20-00249458,Standard,234 VARNUM STREET NE,399795.33,141683.41,38.94304305,-77.0023609,WASHINGTON,DC,20011,48145,5
-77.0063015969894,38.9060901363715,693,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/16 15:35:24+00,1970/01/01 00:00:00+00,2020/08/05 15:35:24+00,2020/07/16 15:35:24+00,,1970/01/01 00:00:00+00,,Open,,20-00246890,Standard,1200 1ST STREET NE,399453.62,137580.51,38.90608235,-77.00629931,WASHINGTON,DC,20002,302635,6
-77.035187730184,38.9105379231627,694,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/07 13:32:14+00,2020/07/13 08:25:44+00,2020/07/27 13:32:14+00,2020/07/07 13:32:14+00,1,2020/07/11 00:44:00+00,,Closed,,20-00234240,Standard,1513 CHURCH STREET NW,396948.33,138074.82,38.91053013,-77.03518544,WASHINGTON,DC,20005,225638,2
-76.9813780691925,38.898056340904,695,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/16 09:42:15+00,1970/01/01 00:00:00+00,2020/08/05 09:42:15+00,2020/07/16 09:42:15+00,,1970/01/01 00:00:00+00,,Open,,20-00246160,Standard,1630 KRAMER STREET NE,401615.58,136688.84,38.89804889,-76.98137579,WASHINGTON,DC,20002,59021,6
-76.9870015009971,38.9068268269311,696,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/16 09:43:58+00,1970/01/01 00:00:00+00,2020/08/05 09:43:57+00,2020/07/16 09:43:58+00,,1970/01/01 00:00:00+00,,Open,,20-00246165,Standard,1205 QUEEN STREET NE,401127.63,137662.35,38.90681937,-76.98699922,WASHINGTON,DC,20002,72023,5
-76.9862783922564,38.8684185252661,697,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/14 18:46:06+00,1970/01/01 00:00:00+00,2020/08/03 18:46:05+00,2020/07/14 18:46:06+00,,1970/01/01 00:00:00+00,,Open,,20-00244088,Standard,1314 S STREET SE,401190.99,133398.74,38.86841108,-76.98627611,WASHINGTON,DC,20020,68075,8
-76.9824804271328,38.8935790826664,698,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/16 17:32:49+00,1970/01/01 00:00:00+00,2020/08/05 17:32:49+00,2020/07/16 17:32:49+00,,1970/01/01 00:00:00+00,,Open,,20-00247083,Standard,304 16TH STREET NE,401520.05,136191.81,38.89357163,-76.98247815,WASHINGTON,DC,20002,152263,6
-77.0024129608155,38.9038891806865,699,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/07 17:09:24+00,2020/07/14 18:40:28+00,2020/07/27 17:09:24+00,2020/07/07 17:09:24+00,1,2020/07/14 18:38:00+00,,Closed,,20-00234866,Standard,1100 3RD STREET NE,399790.9,137336.17,38.90388173,-77.00241068,WASHINGTON,DC,20002,302478,6
-77.0311734169115,38.9204162526824,700,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/18 12:24:59+00,1970/01/01 00:00:00+00,2020/08/06 12:24:58+00,2020/07/18 12:24:59+00,,1970/01/01 00:00:00+00,,Open,,20-00248914,Standard,1349 FLORIDA AVENUE NW,397296.87,139171.27,38.9204088,-77.03117112,WASHINGTON,DC,20009,232110,1
-76.9692357554988,38.9266513822541,701,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/13 10:44:27+00,1970/01/01 00:00:00+00,2020/07/31 10:44:27+00,2020/07/13 10:44:27+00,,1970/01/01 00:00:00+00,,Open,,20-00241619,Standard,2830 27TH STREET NE,402667.81,139863.41,38.92664392,-76.96923348,WASHINGTON,DC,20018,43993,5
-76.9128484923859,38.895319563657,702,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/13 10:51:52+00,2020/07/14 15:19:53+00,2020/07/31 10:51:52+00,2020/07/13 10:51:52+00,1,2020/07/14 14:00:00+00,,Closed,,20-00241632,Standard,466 EASTERN AVENUE NE,407560.55,136388.48,38.89531211,-76.91284624,WASHINGTON,DC,20019,310686,7
-77.022681751913,38.9103074340301,703,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/08 14:46:47+00,2020/07/14 18:34:53+00,2020/07/28 14:46:47+00,2020/07/08 14:46:47+00,1,2020/07/14 18:32:00+00,,Closed,,20-00236330,Standard,1519 8TH STREET NW,398032.98,138048.89,38.91029998,-77.02267946,WASHINGTON,DC,20001,225670,6
-76.988321178535,38.9045062348446,704,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/08 14:47:50+00,2020/07/09 11:31:44+00,2020/07/28 14:47:50+00,2020/07/08 14:47:50+00,1,2020/07/09 11:31:43+00,,Closed,,20-00236332,Standard,1208 NEAL STREET NE,401013.2,137404.73,38.90449878,-76.9883189,WASHINGTON,DC,20002,71923,5
-76.9841145358744,38.9214527669269,705,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/17 15:09:55+00,1970/01/01 00:00:00+00,2020/08/06 15:09:55+00,2020/07/17 15:09:55+00,,1970/01/01 00:00:00+00,,Open,,20-00248262,Standard,1407 DOWNING STREET NE,401377.75,139285.99,38.92144531,-76.98411226,WASHINGTON,DC,20018,64846,5
-76.9963209581648,38.9474867031093,706,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/17 15:15:34+00,1970/01/01 00:00:00+00,2020/08/06 15:15:33+00,2020/07/17 15:15:34+00,,1970/01/01 00:00:00+00,,Open,,20-00248277,Standard,712 CRITTENDEN STREET NE,400319.12,142175.87,38.94747924,-76.99631867,WASHINGTON,DC,20017,77031,5
-77.0043103236676,38.8858835594747,707,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/17 15:16:17+00,1970/01/01 00:00:00+00,2020/08/06 15:16:16+00,2020/07/17 15:16:17+00,,1970/01/01 00:00:00+00,,Open,,20-00248278,Standard,139 C STREET SE,399626.23,135337.41,38.88587611,-77.00430804,WASHINGTON,DC,20003,65370,6
-77.0348345206928,38.9106743252469,708,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/13 06:46:53+00,2020/07/14 15:35:52+00,2020/07/31 06:46:52+00,2020/07/13 06:46:53+00,1,2020/07/14 11:37:00+00,,Closed,,20-00241205,Standard,1532 15TH STREET NW,396978.97,138089.95,38.91066654,-77.03483223,WASHINGTON,DC,20005,225752,2
-77.0289886509014,38.9201110724794,709,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/13 01:44:42+00,1970/01/01 00:00:00+00,2020/07/31 01:44:41+00,2020/07/13 01:44:42+00,,1970/01/01 00:00:00+00,,Open,,20-00241185,Standard,2240 12TH PLACE NW,397486.32,139137.33,38.92010362,-77.02898636,WASHINGTON,DC,20009,240694,1
-77.0293545582414,38.9162246069736,710,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/09 12:57:48+00,2020/07/11 07:35:16+00,2020/07/29 12:57:48+00,2020/07/09 12:57:48+00,1,2020/07/11 07:34:00+00,,Closed,,20-00237708,Standard,1915 13TH STREET NW,397454.45,138705.91,38.91621715,-77.02935226,WASHINGTON,DC,20009,279467,1
-76.9876133617722,38.9068216685481,711,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/16 21:40:10+00,1970/01/01 00:00:00+00,2020/08/05 21:40:10+00,2020/07/16 21:40:10+00,,1970/01/01 00:00:00+00,,Open,,20-00247257,Standard,1506 MONTELLO AVENUE NE,401074.56,137661.77,38.90681421,-76.98761108,WASHINGTON,DC,20002,62361,5
-76.9876357368375,38.9067741969166,712,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/16 21:43:41+00,1970/01/01 00:00:00+00,2020/08/05 21:43:41+00,2020/07/16 21:43:41+00,,1970/01/01 00:00:00+00,,Open,,20-00247259,Standard,1504 MONTELLO AVENUE NE,401072.62,137656.5,38.90676674,-76.98763346,WASHINGTON,DC,20002,62495,5
-77.0263126412177,38.9606769502229,713,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/13 12:02:52+00,2020/07/17 08:45:34+00,2020/07/31 12:02:52+00,2020/07/13 12:02:52+00,1,2020/07/16 03:09:00+00,,Closed,,20-00241785,Standard,903 MISSOURI AVENUE NW,397719.68,143640.43,38.96066949,-77.02631035,WASHINGTON,DC,20011,277533,4
-77.0204362646251,38.9358952676179,714,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/15 20:33:03+00,1970/01/01 00:00:00+00,2020/08/04 20:33:03+00,2020/07/15 20:33:03+00,,1970/01/01 00:00:00+00,,Open,,20-00245754,Standard,629 PRINCETON PLACE NW,398228.37,140889.31,38.93588781,-77.02043397,WASHINGTON,DC,20010,228502,1
-77.019743055727,38.9166808265724,715,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/15 20:36:17+00,1970/01/01 00:00:00+00,2020/08/04 20:36:16+00,2020/07/15 20:36:17+00,,1970/01/01 00:00:00+00,,Open,,20-00245756,Standard,525 U STREET NW,398288.01,138756.33,38.91667337,-77.01974077,WASHINGTON,DC,20001,242794,1
-77.0315994670913,38.9283961590734,716,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/16 12:26:08+00,1970/01/01 00:00:00+00,2020/08/05 12:26:08+00,2020/07/16 12:26:08+00,,1970/01/01 00:00:00+00,,Open,,20-00246509,Standard,1356 IRVING STREET NW,397260.23,140057.12,38.9283887,-77.03159717,WASHINGTON,DC,20010,231387,1
-76.9955164360662,38.8999389550584,717,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/11 00:49:09+00,2020/07/14 18:31:46+00,2020/07/31 00:49:08+00,2020/07/11 00:49:09+00,1,2020/07/14 18:29:00+00,,Closed,,20-00240004,Standard,717 H STREET NE,400389.12,136897.67,38.8999315,-76.99551415,WASHINGTON,DC,20002,155699,6
-76.9348498376353,38.9092567746712,718,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/07 10:37:13+00,2020/07/08 14:15:48+00,2020/07/27 10:37:13+00,2020/07/07 10:37:13+00,1,2020/07/08 14:15:00+00,,Closed,,20-00233779,Standard,1507 OLIVE STREET NE,405650.84,137934.03,38.90924932,-76.93484757,WASHINGTON,DC,20019,62411,7
-77.0178967974298,38.9445188729093,719,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/08 21:10:51+00,2020/07/09 22:00:46+00,2020/07/28 21:10:50+00,2020/07/08 21:10:51+00,1,2020/07/10 00:25:00+00,,Closed,,20-00236920,Standard,4405 NEW HAMPSHIRE AVENUE NW,398448.73,141846.56,38.94451141,-77.01789451,WASHINGTON,DC,20011,248140,4
-77.0741276822777,38.9219823645791,720,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/07 10:28:34+00,2020/07/09 11:20:33+00,2020/07/27 10:28:34+00,2020/07/07 10:28:34+00,1,2020/07/09 11:17:00+00,,Closed,,20-00233757,Standard,2447 TUNLAW ROAD NW,393572.06,139347.27,38.92197491,-77.07412537,WASHINGTON,DC,20007,271779,3
-76.9346370706429,38.8909354483735,721,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/10 10:24:15+00,2020/07/16 15:08:12+00,2020/07/30 10:24:14+00,2020/07/10 10:24:15+00,1,2020/07/16 15:07:00+00,,Closed,,20-00238942,Standard,121 47TH STREET NE,405670.75,135900.23,38.89092799,-76.93463481,WASHINGTON,DC,20019,71777,7
-77.0055850902955,38.8343739781677,722,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/14 12:30:44+00,1970/01/01 00:00:00+00,2020/08/03 12:30:44+00,2020/07/14 12:30:44+00,,1970/01/01 00:00:00+00,,Open,,20-00243272,Standard,3800 1ST STREET SE,399515.28,129619.48,38.83436654,-77.00558281,WASHINGTON,DC,20032,30638,8
-77.0005924240838,38.8461358152699,723,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/07 07:40:43+00,2020/07/15 15:10:00+00,2020/07/27 07:40:43+00,2020/07/07 07:40:43+00,1,2020/07/15 00:17:00+00,,Closed,,20-00233389,Standard,3008 5TH STREET SE,399948.77,130925.11,38.84612837,-77.00059014,WASHINGTON,DC,20032,42320,8
-77.0658302740792,38.9082777241683,724,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/06 15:11:06+00,2020/07/08 15:06:17+00,2020/07/24 15:11:06+00,2020/07/06 15:11:06+00,1,2020/07/07 09:45:00+00,,Closed,,20-00232745,Standard,1415 33RD STREET NW,394290.49,137825.39,38.90827027,-77.06582797,WASHINGTON,DC,20007,272447,2
-76.9945672487102,38.9039114201468,725,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/06 15:14:18+00,2020/07/07 18:12:01+00,2020/07/24 15:14:18+00,2020/07/06 15:14:18+00,1,2020/07/07 18:11:00+00,,Closed,,20-00232748,Standard,806 L STREET NE,400471.43,137338.65,38.90390397,-76.99456497,WASHINGTON,DC,20002,79830,6
-77.0173098878029,38.9250893137667,726,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/13 17:53:59+00,1970/01/01 00:00:00+00,2020/07/31 17:53:59+00,2020/07/13 17:53:59+00,,1970/01/01 00:00:00+00,,Open,,20-00242420,Standard,MCMILLAN RESERVOIR,398499.2,139689.7,38.92508186,-77.0173076,WASHINGTON,DC,20001,304126,1
-77.0011742342643,38.8996607668345,727,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/16 17:35:24+00,1970/01/01 00:00:00+00,2020/08/05 17:35:24+00,2020/07/16 17:35:24+00,,1970/01/01 00:00:00+00,,Open,,20-00247090,Standard,761 3RD STREET NE,399898.34,136866.78,38.89965331,-77.00117195,WASHINGTON,DC,20002,79036,6
-76.9477824367389,38.9022074779228,728,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/09 13:14:03+00,2020/07/16 15:09:46+00,2020/07/29 13:14:03+00,2020/07/09 13:14:03+00,1,2020/07/16 15:08:00+00,,Closed,,20-00237751,Standard,3800 HAYES STREET NE,404529.61,137150.78,38.90220002,-76.94778017,WASHINGTON,DC,20019,295350,7
-77.0003153688591,38.8435892190124,729,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/18 09:09:11+00,1970/01/01 00:00:00+00,2020/08/06 09:09:11+00,2020/07/18 09:09:11+00,,1970/01/01 00:00:00+00,,Open,,20-00248717,Standard,3112 ESTHER PLACE SE,399972.82,130642.42,38.84358178,-77.00031309,WASHINGTON,DC,20032,40178,8
-76.9844648346396,38.9094283080657,730,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/19 15:37:31+00,1970/01/01 00:00:00+00,2020/08/06 15:37:30+00,2020/07/19 15:37:31+00,,1970/01/01 00:00:00+00,,Open,,20-00249459,Standard,1222 SIMMS PLACE NE,401347.6,137951.17,38.90942085,-76.98446256,WASHINGTON,DC,20002,149850,5
-76.9818213952547,38.8959364721167,731,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/11 23:51:09+00,2020/07/14 08:56:51+00,2020/07/30 23:51:09+00,2020/07/11 23:51:09+00,1,2020/07/14 08:55:00+00,,Closed,,20-00240722,Standard,1609 E STREET NE,401577.17,136453.51,38.89592902,-76.98181912,WASHINGTON,DC,20002,60018,6
-77.0684632209613,38.9056998224391,732,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/13 07:35:02+00,2020/07/14 15:25:58+00,2020/07/31 07:35:02+00,2020/07/13 07:35:02+00,1,2020/07/14 09:47:00+00,,Closed,,20-00241236,Standard,3414 PROSPECT STREET NW,394061.91,137539.39,38.90569237,-77.06846092,WASHINGTON,DC,20007,271912,2
-76.985214850855,38.891588700526,733,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/06 16:47:12+00,2020/07/07 11:06:17+00,2020/07/24 16:47:12+00,2020/07/06 16:47:12+00,1,2020/07/07 11:04:00+00,,Closed,,20-00232895,Standard,1405 NORTH CAROLINA AVENUE NE,401282.87,135970.82,38.89158125,-76.98521257,WASHINGTON,DC,20002,65024,6
-76.9875011248353,38.9117526446321,734,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/08 14:24:57+00,2020/07/09 11:00:22+00,2020/07/28 14:24:57+00,2020/07/08 14:24:57+00,1,2020/07/09 11:00:22+00,,Closed,,20-00236274,Standard,1050 MOUNT OLIVET ROAD NE,401084.22,138209.15,38.91174519,-76.98749884,WASHINGTON,DC,20002,298305,5
